['Science/01.txt', 'science', 6.532204198473282, 0.40195610687022904, 21.94764397905759, 1.162303664921466, 0.3637881679389313, 0.6347540983606558, 0.019799618320610685]
['Science/02.txt', 'science', 6.173570019723866, 0.36324786324786323, 21.806451612903224, 1.9318996415770608, 0.2876397107166338, 0.5811428571428572, 0.016272189349112426]
['Science/03.txt', 'science', 6.154914059056853, 0.37086822388717494, 17.52123552123552, 0.9575289575289575, 0.3144557073600705, 0.5522074281709881, 0.011458792419568091]
['Science/04.txt', 'science', 6.272102161100197, 0.37786509495743287, 21.356643356643357, 1.118881118881119, 0.3876882776686313, 0.6216216216216216, 0.01899148657498363]
['Science/05.txt', 'science', 6.6260460251046025, 0.40324267782426776, 20.67027027027027, 1.4648648648648648, 0.32322175732217573, 0.5914239482200647, 0.006276150627615063]
['Science/06.txt', 'science', 6.536315986521902, 0.402096593036316, 19.425454545454546, 0.850909090909091, 0.2667540247098465, 0.5284210526315789, 0.006926244852115313]
['Science/07.txt', 'science', 6.9377062706270625, 0.4275990099009901, 22.238532110091743, 1.1972477064220184, 0.3327145214521452, 0.6050836949783013, 0.003094059405940594]
['Science/08.txt', 'science', 6.011835364776541, 0.34393216746157923, 17.47222222222222, 1.0185185185185186, 0.23723723723723725, 0.47505584512285925, 0.01943119590178414]
['Science/09.txt', 'science', 6.647420903607042, 0.4056383109688539, 26.897350993377483, 1.5132450331125828, 0.28893266034716236, 0.6071580741371965, 0.010587221469900283]
['Science/10.txt', 'science', 6.33799215953639, 0.39134140105675813, 38.0974025974026, 1.6103896103896105, 0.3514573035622976, 0.646944713870029, 0.00954491222089654]
['Science/11.txt', 'science', 6.185278276481149, 0.3653500897666068, 15.515320334261839, 0.6880222841225627, 0.30197486535008977, 0.5784780023781213, 0.010771992818671455]
['Science/12.txt', 'science', 7.35711793440335, 0.45132588974180043, 19.833910034602077, 0.9757785467128027, 0.29937194696441033, 0.574009324009324, 0.005059316120027913]
['Science/13.txt', 'science', 7.27418163918287, 0.4777258183608171, 22.954802259887007, 1.112994350282486, 0.37164656657642137, 0.6225165562913907, 0.004922471080482402]
['Science/14.txt', 'science', 6.638906414300736, 0.41619348054679284, 19.89539748953975, 0.895397489539749, 0.29589905362776026, 0.5458422174840085, 0.00694006309148265]
['Science/15.txt', 'science', 6.802973152873308, 0.4142445085422676, 27.650306748466257, 1.1042944785276074, 0.33348125138673174, 0.6127744510978044, 0.004659418682050144]
['Science/16.txt', 'science', 7.0615711252653925, 0.4367882648137425, 24.210280373831775, 0.8411214953271028, 0.36035514379463424, 0.6416711301553294, 0.005597375024126616]
['Fiction/01_Martin.txt', 'fiction', 4.865002918855809, 0.18768242848803268, 10.574074074074074, 0.9783950617283951, 0.2794804436660829, 0.614621409921671, 0.0595446584938704]
['Fiction/02_Carroll.txt', 'fiction', 4.722705839680812, 0.17899891186071817, 15.709401709401709, 1.584045584045584, 0.2729416031918752, 0.5840531561461794, 0.09829524845846935]
['Fiction/03_Doyle.txt', 'fiction', 5.250163612565445, 0.256053664921466, 17.168539325842698, 1.8089887640449438, 0.3157722513089005, 0.6471502590673575, 0.06659031413612565]
['Fiction/04_Meyer.txt', 'fiction', 5.1149305555555555, 0.23229166666666667, 13.031674208144796, 1.092760180995475, 0.3170138888888889, 0.6555312157721797, 0.08888888888888889]
['Fiction/05_Christie.txt', 'fiction', 5.081114047570645, 0.23012807481195366, 8.927404718693285, 0.6533575317604355, 0.30798942874568, 0.6171617161716172, 0.11018499695059972]
['Fiction/06_Lewis.txt', 'fiction', 4.834755765389504, 0.18231341928454695, 11.354639175257732, 0.9505154639175257, 0.28872344289086616, 0.6037735849056604, 0.07445069911022335]
['Fiction/07_Dumas.txt', 'fiction', 4.991200149784684, 0.21681333083692192, 21.364, 2.168, 0.3287773825126381, 0.6560364464692483, 0.0473694064781876]
['Fiction/08_Kafka.txt', 'fiction', 5.1044340723453905, 0.22267600155581485, 15.87037037037037, 1.904320987654321, 0.30241151302994945, 0.6527331189710611, 0.058732010890704005]
['Fiction/09_Hesse.txt', 'fiction', 5.069726128793486, 0.2233900814211695, 20.16417910447761, 2.4119402985074627, 0.31295336787564765, 0.6598864711447493, 0.07801628423390082]
['Fiction/10_Mann.txt', 'fiction', 5.333218529361116, 0.2641639400723265, 21.116363636363637, 2.341818181818182, 0.35629412777682107, 0.6549057515708071, 0.05097296366454279]
['Fiction/11_Dickens.txt', 'fiction', 5.180047932893949, 0.237866986219293, 20.353658536585368, 2.207317073170732, 0.3102156980227681, 0.6615161757605021, 0.05632115038945476]
['Fiction/12_Remarque.txt', 'fiction', 4.936489980607628, 0.21266968325791855, 11.312614259597806, 1.0073126142595978, 0.2803813833225598, 0.6334293948126801, 0.1019715578539108]
['Fiction/13_Rowling.txt', 'fiction', 5.0512273212379935, 0.22454642475987194, 14.154078549848943, 1.2386706948640482, 0.2902881536819637, 0.6161764705882353, 0.07449306296691569]
['Fiction/14_Twain.txt', 'fiction', 4.878201865988125, 0.19457167090754876, 12.927631578947368, 1.118421052631579, 0.2963528413910093, 0.6399542072123641, 0.08617472434266328]
['Fiction/15_Dostojewski.txt', 'fiction', 5.003033367037411, 0.22620251336125957, 16.60191846522782, 1.7146282973621103, 0.2766141846020511, 0.6261096605744125, 0.09114545717174635]
['Fiction/16_Wilde.txt', 'fiction', 5.047211117456691, 0.22006472491909385, 13.60880829015544, 1.189119170984456, 0.3123929183323815, 0.6374162096282754, 0.07938320959451742]
